"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"03.11.2017","273,29","272,61","273,96","272,61","63,73K","0,14%"
"02.11.2017","272,91","273,29","273,30","272,54","75,44K","-0,09%"
"01.11.2017","273,15","273,35","273,68","272,45","81,84K","-0,24%"
"31.10.2017","273,80","272,93","273,95","272,93","65,09K","0,27%"
"30.10.2017","273,05","272,70","273,60","272,21","73,45K","0,14%"
"27.10.2017","272,67","273,90","274,51","272,59","85,44K","-0,64%"
"26.10.2017","274,43","273,70","274,69","273,40","70,10K","0,31%"
"25.10.2017","273,59","273,99","274,30","273,50","67,30K","-0,38%"
"24.10.2017","274,64","273,81","275,01","273,45","68,36K","0,31%"
"23.10.2017","273,78","275,06","275,09","273,72","70,99K","-0,34%"
"20.10.2017","274,72","275,34","275,66","274,60","68,90K","0,00%"
"19.10.2017","274,73","274,60","275,26","274,22","75,13K","-0,19%"
"18.10.2017","275,26","276,16","276,34","274,98","72,04K","-0,38%"
"17.10.2017","276,30","277,92","278,00","275,95","80,83K","-0,53%"
"16.10.2017","277,78","275,80","277,88","275,70","82,98K","0,56%"
"13.10.2017","276,23","276,00","276,38","275,45","41,23K","0,03%"
"12.10.2017","276,16","275,45","276,54","274,62","61,52K","0,49%"
"11.10.2017","274,80","276,24","276,40","274,80","55,60K","-0,35%"
"10.10.2017","275,77","276,10","276,35","275,45","70,15K","-0,05%"
"09.10.2017","275,90","275,50","276,55","275,13","79,87K","-0,61%"
"29.09.2017","277,59","277,00","277,60","276,40","80,74K","0,35%"
"28.09.2017","276,61","277,50","277,55","276,08","69,02K","-0,36%"
"27.09.2017","277,61","279,15","279,70","277,50","78,45K","-0,86%"
"26.09.2017","280,01","276,60","280,51","276,17","98,45K","1,38%"
"25.09.2017","276,20","276,30","276,43","275,50","51,41K","-0,20%"
"22.09.2017","276,76","275,60","276,80","275,15","74,57K","0,26%"
"21.09.2017","276,05","278,96","279,18","275,85","97,97K","-0,92%"
"20.09.2017","278,61","278,50","278,75","278,00","44,51K","0,09%"
"19.09.2017","278,35","278,51","278,79","277,51","58,95K","-0,11%"
"18.09.2017","278,67","279,60","280,35","278,38","81,13K","-0,57%"
"15.09.2017","280,28","279,85","281,15","278,80","91,55K","0,23%"
"14.09.2017","279,64","280,68","280,68","279,14","70,47K","-0,21%"
"13.09.2017","280,22","279,50","280,45","279,50","44,01K","0,21%"
"12.09.2017","279,62","280,70","281,18","279,38","63,62K","-0,46%"
"11.09.2017","280,92","282,00","282,05","280,66","80,69K","-0,30%"
"08.09.2017","281,76","281,34","282,20","280,71","93,75K","0,23%"
"07.09.2017","281,10","282,02","282,10","280,80","81,50K","-0,39%"
"06.09.2017","282,20","280,65","282,25","280,65","80,97K","0,31%"
"05.09.2017","281,32","281,20","281,85","280,90","66,54K","-0,24%"
"04.09.2017","281,99","279,80","282,19","279,20","136,79K","0,85%"
"01.09.2017","279,62","278,10","280,30","278,05","87,63K","0,58%"
"31.08.2017","278,00","278,30","279,08","277,29","60,59K","-0,04%"
"30.08.2017","278,12","281,32","281,99","278,00","90,64K","-1,08%"
"29.08.2017","281,16","278,17","281,45","277,61","103,39K","1,09%"
"28.08.2017","278,14","277,08","278,26","274,63","95,41K","0,45%"
"25.08.2017","276,90","276,74","277,50","276,53","41,88K","-0,02%"
"24.08.2017","276,95","277,50","277,60","276,84","45,34K","0,03%"
"23.08.2017","276,87","276,70","277,90","276,04","52,10K","0,14%"
"22.08.2017","276,49","277,38","278,25","276,23","66,64K","-0,30%"
"21.08.2017","277,33","278,72","279,71","276,25","85,92K","-0,42%"
"18.08.2017","278,49","276,71","278,60","276,16","59,99K","0,48%"
"17.08.2017","277,16","274,40","277,45","273,90","66,28K","1,02%"
"16.08.2017","274,35","274,50","274,96","273,65","50,09K","-0,15%"
"15.08.2017","274,75","275,95","276,75","274,42","60,90K","-0,67%"
"14.08.2017","276,61","277,15","277,78","275,81","59,96K","-0,08%"
"11.08.2017","276,83","275,93","277,25","275,83","82,35K","0,52%"
"10.08.2017","275,40","274,24","275,80","274,23","78,82K","0,54%"
"09.08.2017","273,93","273,60","274,09","271,60","88,81K","0,36%"
"08.08.2017","272,95","272,78","273,47","272,52","56,54K","-0,06%"
"07.08.2017","273,11","275,30","275,55","272,81","86,65K","-0,86%"
"04.08.2017","275,47","274,73","275,50","274,40","64,27K","0,68%"
"03.08.2017","273,60","274,97","275,74","273,52","73,75K","-0,45%"
"02.08.2017","274,85","274,96","276,05","274,40","67,50K","-0,15%"
"01.08.2017","275,25","275,60","275,74","275,02","39,05K","0,04%"
"31.07.2017","275,14","274,39","276,00","274,39","75,98K","0,32%"
"28.07.2017","274,27","274,85","275,34","273,90","49,00K","-0,19%"
"27.07.2017","274,78","272,01","275,29","271,65","68,74K","1,04%"
"26.07.2017","271,95","272,94","273,73","271,56","61,17K","-0,71%"
"25.07.2017","273,89","274,20","274,50","273,42","42,35K","0,07%"
"24.07.2017","273,69","273,60","274,45","273,30","61,05K","0,25%"
"21.07.2017","273,02","271,00","273,14","270,85","62,62K","0,63%"
"20.07.2017","271,31","271,59","271,88","271,10","44,62K","-0,03%"
"19.07.2017","271,38","270,93","271,80","270,89","49,04K","0,22%"
"18.07.2017","270,79","271,05","271,40","270,46","62,37K","0,20%"
"17.07.2017","270,24","268,49","270,49","268,20","73,19K","1,02%"
"14.07.2017","267,50","268,64","269,00","267,32","59,03K","-0,49%"
"13.07.2017","268,81","268,50","269,74","267,58","65,88K","0,12%"
"12.07.2017","268,50","267,00","268,90","266,66","64,69K","0,47%"
"11.07.2017","267,24","267,05","267,97","266,32","67,56K","0,59%"
"10.07.2017","265,67","269,97","270,57","265,51","124,92K","-1,43%"
"07.07.2017","269,52","269,70","270,73","269,00","55,05K","-0,15%"
"06.07.2017","269,93","269,20","270,47","268,58","58,05K","0,01%"
"05.07.2017","269,90","269,84","270,60","269,37","55,63K","-0,02%"
"04.07.2017","269,96","271,16","271,38","268,90","102,62K","-0,59%"
"03.07.2017","271,57","273,50","279,00","271,13","55,41K","-0,45%"
"30.06.2017","272,81","274,06","274,46","272,75","105,46K","-0,75%"
"29.06.2017","274,87","276,39","276,70","274,76","77,67K","-0,32%"
"28.06.2017","275,75","276,19","276,46","275,46","84,48K","-0,24%"
"27.06.2017","276,40","275,49","276,60","274,61","100,43K","-0,50%"
"26.06.2017","277,80","278,57","278,58","277,80","59,05K","0,10%"
"23.06.2017","277,52","276,87","277,88","276,65","73,92K","0,12%"
"22.06.2017","277,19","275,48","277,58","274,81","81,12K","0,57%"
"21.06.2017","275,62","275,34","275,99","274,80","68,66K","-0,07%"
"20.06.2017","275,82","276,10","276,59","275,18","76,21K","-0,10%"
"19.06.2017","276,10","276,75","277,25","276,00","54,27K","-0,26%"
"16.06.2017","276,83","276,50","277,00","275,88","81,17K","-0,19%"
"15.06.2017","277,35","278,81","281,93","277,20","152,59K","-0,64%"
"14.06.2017","279,15","278,20","279,50","277,56","85,63K","0,31%"
"13.06.2017","278,29","278,80","279,10","277,95","67,80K","-0,13%"
"12.06.2017","278,66","280,00","280,07","278,52","67,83K","-0,45%"
"09.06.2017","279,91","282,22","282,59","279,60","103,91K","-1,00%"
"08.06.2017","282,75","283,35","283,85","282,52","75,38K","-0,37%"
"07.06.2017","283,80","283,80","284,18","283,26","79,77K","0,19%"
"06.06.2017","283,27","281,80","283,48","281,25","79,91K","0,58%"
"05.06.2017","281,64","278,00","282,04","277,70","150,99K","1,32%"
"02.06.2017","277,96","278,60","278,99","277,75","65,54K","-0,33%"
"01.06.2017","278,88","279,00","279,90","278,58","67,87K","-0,03%"
"31.05.2017","278,95","280,00","280,09","278,75","47,88K","-0,49%"
"26.05.2017","280,31","282,50","282,50","278,77","69,29K","0,13%"
"25.05.2017","279,96","278,87","280,39","278,40","78,45K","0,53%"
"24.05.2017","278,49","280,93","281,58","278,32","99,07K","-0,96%"
"23.05.2017","281,20","280,22","281,50","279,95","75,82K","0,45%"
"22.05.2017","279,95","279,65","280,14","278,88","60,59K","0,29%"
"19.05.2017","279,14","280,30","281,02","278,50","96,02K","-0,30%"
"18.05.2017","279,99","278,16","281,10","278,16","143,17K","0,88%"
"17.05.2017","277,54","276,70","277,71","276,18","73,96K","0,38%"
"16.05.2017","276,49","276,01","277,08","276,00","90,15K","0,21%"
"15.05.2017","275,92","275,10","275,98","274,60","73,60K","0,31%"
"12.05.2017","275,07","274,44","275,25","273,65","77,72K","0,39%"
"11.05.2017","274,01","273,96","274,28","273,20","71,69K","0,18%"
"10.05.2017","273,53","274,29","274,59","272,52","94,49K","-0,47%"
"09.05.2017","274,83","275,53","276,09","274,30","77,06K","-0,18%"
"08.05.2017","275,32","275,75","276,15","274,50","101,87K","-0,12%"
"05.05.2017","275,64","275,66","276,40","273,80","106,74K","-0,14%"
"04.05.2017","276,03","279,95","280,18","275,30","144,24K","-1,45%"
"03.05.2017","280,08","280,75","280,75","279,86","56,77K","-0,27%"
"02.05.2017","280,83","281,35","281,65","280,66","51,49K","-0,83%"
"28.04.2017","283,18","282,31","283,20","282,15","66,12K","0,24%"
"27.04.2017","282,51","282,40","282,99","281,86","77,49K","0,12%"
"26.04.2017","282,16","282,80","283,18","281,88","102,29K","-0,40%"
"25.04.2017","283,29","283,15","283,74","282,43","104,23K","-0,06%"
"24.04.2017","283,46","285,75","287,10","283,03","143,29K","-0,63%"
"21.04.2017","285,25","285,36","285,75","284,80","72,56K","-0,05%"
"20.04.2017","285,40","285,12","286,08","284,55","83,99K","-0,10%"
"19.04.2017","285,69","286,00","286,79","284,70","119,31K","-0,07%"
"18.04.2017","285,88","286,50","287,04","285,53","93,55K","-0,31%"
"17.04.2017","286,77","286,52","288,67","286,30","105,86K","0,02%"
"14.04.2017","286,71","286,80","286,89","285,90","76,33K","0,12%"
"13.04.2017","286,38","284,53","287,00","284,15","123,15K","0,66%"
"12.04.2017","284,49","281,50","285,68","281,50","153,95K","1,08%"
"11.04.2017","281,44","280,64","281,82","280,04","85,02K","0,08%"
"10.04.2017","281,22","282,72","284,94","280,33","149,44K","-0,50%"
"07.04.2017","282,62","279,88","284,48","279,62","160,22K","0,85%"
"06.04.2017","280,23","279,94","280,78","278,76","104,60K","-0,06%"
"05.04.2017","280,40","280,31","280,72","279,72","47,26K","0,99%"
"31.03.2017","277,64","279,59","279,66","277,62","89,90K","-0,71%"
"30.03.2017","279,62","280,11","280,15","279,25","59,71K","0,00%"
"29.03.2017","279,63","280,90","281,03","279,20","71,32K","-0,27%"
"28.03.2017","280,38","280,75","281,30","280,06","79,61K","-0,05%"
"27.03.2017","280,51","278,10","280,90","277,68","84,89K","0,91%"
"24.03.2017","277,99","278,23","279,40","277,38","83,01K","-0,10%"
"23.03.2017","278,26","278,15","278,69","277,50","71,71K","-0,04%"
"22.03.2017","278,37","276,45","278,75","276,17","112,86K","0,92%"
"21.03.2017","275,83","276,78","277,25","275,53","82,29K","-0,48%"
"20.03.2017","277,15","276,30","277,29","275,70","63,19K","0,55%"
"17.03.2017","275,63","275,90","276,40","275,35","72,98K","0,00%"
"16.03.2017","275,64","271,30","276,08","270,70","134,93K","1,57%"
"15.03.2017","271,39","271,83","272,18","270,90","73,32K","0,11%"
"14.03.2017","271,09","271,63","272,09","271,08","61,52K","-0,50%"
"13.03.2017","272,46","270,10","272,60","269,71","129,64K","0,86%"
"10.03.2017","270,13","271,64","272,94","270,07","91,78K","-0,71%"
"09.03.2017","272,07","273,50","273,80","271,54","90,60K","-0,53%"
"08.03.2017","273,53","275,00","275,18","273,51","75,01K","-0,54%"
"07.03.2017","275,02","275,90","276,50","275,00","64,07K","-0,46%"
"06.03.2017","276,28","275,39","277,20","275,32","71,84K","0,11%"
"03.03.2017","275,98","277,55","277,80","275,55","106,27K","-0,77%"
"02.03.2017","278,12","277,56","278,55","276,72","75,10K","0,20%"
"01.03.2017","277,56","279,37","280,21","277,22","86,42K","-0,69%"
"28.02.2017","279,48","279,81","281,47","279,24","62,92K","-0,31%"
"27.02.2017","280,36","280,35","280,66","278,90","71,54K","0,21%"
"24.02.2017","279,77","276,26","279,80","275,81","128,75K","1,37%"
"23.02.2017","275,99","275,96","276,22","275,00","60,94K","0,15%"
"22.02.2017","275,59","274,96","276,08","274,20","76,80K","0,04%"
"21.02.2017","275,49","275,68","275,75","274,95","52,28K","0,06%"
"20.02.2017","275,33","276,50","276,80","274,70","63,63K","-0,22%"
"17.02.2017","275,94","275,55","276,00","275,15","48,94K","0,42%"
"16.02.2017","274,79","273,49","275,35","272,13","92,88K","0,60%"
"15.02.2017","273,15","273,95","274,60","272,66","66,76K","-0,26%"
"14.02.2017","273,86","274,41","274,41","272,51","61,30K","-0,22%"
"13.02.2017","274,47","273,51","275,15","273,20","77,38K","0,60%"
"10.02.2017","272,84","275,85","276,80","272,72","90,62K","-1,25%"
"09.02.2017","276,29","275,50","276,99","275,30","77,92K","0,64%"
"08.02.2017","274,54","273,63","275,18","273,60","75,50K","0,14%"
"07.02.2017","274,15","272,25","274,54","272,20","99,94K","0,91%"
"06.02.2017","271,69","268,70","272,00","268,03","85,69K","0,93%"
"03.02.2017","269,18","269,10","269,80","268,51","25,19K","1,13%"
"26.01.2017","266,18","267,82","268,23","265,25","52,44K","-0,70%"
"25.01.2017","268,06","269,60","270,00","267,38","51,46K","-0,61%"
"24.01.2017","269,70","270,03","270,47","269,56","36,87K","-0,18%"
"23.01.2017","270,18","268,15","270,99","268,10","71,57K","0,38%"
"20.01.2017","269,17","268,24","269,28","267,93","57,36K","0,39%"
"19.01.2017","268,12","271,01","271,10","267,82","102,93K","-1,06%"
"18.01.2017","270,98","272,59","272,59","270,80","71,13K","-0,33%"
"17.01.2017","271,89","270,31","272,38","269,95","66,16K","0,54%"
"16.01.2017","270,43","268,90","270,67","268,05","73,90K","0,67%"
"13.01.2017","268,64","270,01","270,05","268,30","73,26K","-0,26%"
"12.01.2017","269,34","268,90","269,56","266,21","133,68K","0,22%"
"11.01.2017","268,75","268,28","269,00","267,91","67,28K","0,23%"
"10.01.2017","268,13","265,90","268,45","265,73","94,79K","1,01%"
"09.01.2017","265,44","264,91","265,81","264,50","73,61K","0,27%"
"06.01.2017","264,72","264,37","265,31","264,37","64,98K","0,02%"
"05.01.2017","264,66","264,75","265,30","263,70","77,95K","0,02%"
"04.01.2017","264,62","263,30","265,00","263,24","64,31K","0,39%"
"03.01.2017","263,59","263,20","264,60","262,95","45,71K","-0,28%"
"30.12.2016","264,34","262,25","265,80","262,20","84,78K","0,69%"
"29.12.2016","262,53","261,30","262,62","260,89","62,71K","0,31%"
"28.12.2016","261,72","261,80","262,39","261,00","52,18K","0,21%"
"27.12.2016","261,17","260,83","261,40","260,40","55,23K","0,13%"
"26.12.2016","260,83","259,88","260,90","259,35","36,63K","0,37%"
"23.12.2016","259,88","259,15","260,50","258,30","62,03K","0,17%"
"22.12.2016","259,45","260,47","260,90","258,93","51,22K","-0,54%"
"21.12.2016","260,86","261,60","261,79","258,24","113,59K","-0,37%"
"20.12.2016","261,83","262,45","262,96","261,40","45,58K","-0,32%"
"19.12.2016","262,67","262,27","263,04","261,71","46,10K","0,34%"
"16.12.2016","261,77","261,29","262,78","261,25","90,81K","-0,52%"
"15.12.2016","263,15","265,53","266,80","261,50","105,87K","-0,88%"
"14.12.2016","265,49","264,38","265,68","264,00","58,25K","0,19%"
"13.12.2016","264,98","265,55","265,55","263,67","43,47K","0,26%"
"12.12.2016","264,28","265,12","265,68","263,67","61,66K","-0,58%"
"09.12.2016","265,83","266,38","266,95","264,78","55,69K","-0,17%"
"08.12.2016","266,29","265,25","267,10","264,61","73,96K","0,63%"
"07.12.2016","264,61","264,46","264,88","263,95","37,04K","0,01%"
"06.12.2016","264,58","263,95","265,80","263,57","86,94K","-0,15%"
"05.12.2016","264,99","264,55","267,10","263,39","139,58K","0,01%"
"02.12.2016","264,97","264,50","265,53","263,19","74,11K","-0,14%"
"01.12.2016","265,35","267,19","267,40","263,30","122,56K","-0,83%"
"30.11.2016","267,58","268,20","268,75","267,08","63,16K","-0,40%"
"29.11.2016","268,65","270,20","270,80","268,30","64,50K","-0,70%"
"28.11.2016","270,55","269,30","271,56","268,00","73,52K","0,59%"
"25.11.2016","268,96","270,13","270,48","265,21","135,61K","-0,43%"
"24.11.2016","270,12","272,82","272,96","269,75","110,92K","-0,98%"
"23.11.2016","272,80","273,10","273,35","271,99","53,90K","0,00%"
"22.11.2016","272,80","272,46","273,49","271,63","55,82K","0,15%"
"21.11.2016","272,39","270,99","272,50","270,02","60,48K","0,71%"
"18.11.2016","270,48","273,70","273,90","269,81","93,19K","-0,95%"
"17.11.2016","273,07","272,95","273,99","272,60","51,31K","-0,14%"
"16.11.2016","273,46","272,31","274,29","271,68","68,22K","0,17%"
"15.11.2016","273,00","271,70","273,05","269,63","92,24K","0,57%"
"14.11.2016","271,44","277,30","278,30","267,43","208,27K","-2,38%"
"11.11.2016","278,07","281,81","282,82","275,80","171,46K","-1,56%"
"10.11.2016","282,47","285,45","286,46","281,40","167,77K","-1,92%"
"09.11.2016","287,99","280,50","289,79","278,87","293,94K","2,62%"
"08.11.2016","280,65","281,24","281,70","279,60","61,54K","-0,26%"
"07.11.2016","281,39","283,28","284,38","281,33","122,67K","-0,43%"
"04.11.2016","282,61","281,25","300,39","280,50","97,34K","-0,32%"
"03.11.2016","283,52","282,63","284,49","282,41","99,58K","0,48%"
"02.11.2016","282,16","281,30","282,48","280,63","71,17K","0,85%"
"01.11.2016","279,77","278,40","279,95","278,30","49,41K","0,34%"
"31.10.2016","278,81","277,50","280,50","276,50","82,83K","0,52%"
"28.10.2016","277,38","277,60","278,14","277,15","51,65K","-0,03%"
"27.10.2016","277,47","278,00","278,17","276,65","48,23K","-0,37%"
"26.10.2016","278,50","277,14","278,75","277,00","61,95K","0,56%"
"25.10.2016","276,95","275,96","277,80","275,81","64,15K","0,21%"
"24.10.2016","276,38","276,00","276,42","275,71","57,00K","0,38%"
"21.10.2016","275,34","276,68","276,96","274,97","69,20K","-0,29%"
"20.10.2016","276,13","275,90","276,83","275,86","58,39K","0,61%"
"19.10.2016","274,45","274,05","274,88","273,60","49,18K","-0,01%"
"18.10.2016","274,49","272,80","274,60","272,55","49,29K","0,62%"
"17.10.2016","272,81","272,40","273,39","271,03","57,54K","0,04%"
"14.10.2016","272,69","273,42","273,99","272,58","50,88K","-0,22%"
"13.10.2016","273,28","272,35","273,87","271,20","66,15K","0,25%"
"12.10.2016","272,59","272,50","273,20","272,22","44,45K","-0,18%"
"11.10.2016","273,08","272,32","273,30","272,32","52,84K","0,06%"
"10.10.2016","272,92","272,50","273,35","271,77","55,55K","-4,17%"
"30.09.2016","284,79","283,92","284,94","283,20","48,29K","0,14%"
"29.09.2016","284,38","285,02","285,41","283,61","43,86K","-0,02%"
"28.09.2016","284,45","286,90","287,10","284,38","64,19K","-0,97%"
"27.09.2016","287,25","287,22","288,00","286,49","60,26K","0,08%"
"26.09.2016","287,01","287,41","287,68","286,33","42,37K","0,06%"
"23.09.2016","286,83","286,71","288,26","286,50","72,68K","0,08%"
"22.09.2016","286,59","284,70","286,75","284,01","83,61K","0,87%"
"21.09.2016","284,13","283,33","284,25","282,47","48,56K","0,26%"
"20.09.2016","283,39","282,87","283,50","282,77","35,76K","-0,04%"
"19.09.2016","283,49","281,70","283,54","281,70","29,22K","-0,38%"
"14.09.2016","284,58","285,37","285,80","283,56","58,28K","-0,43%"
"13.09.2016","285,80","286,12","286,69","284,69","61,05K","-0,13%"
"12.09.2016","286,18","287,33","287,99","285,37","55,95K","-0,48%"
"09.09.2016","287,56","288,65","289,25","287,30","52,01K","-0,53%"
"08.09.2016","289,08","289,25","289,55","287,50","47,67K","-0,07%"
"07.09.2016","289,29","286,66","290,30","286,21","92,03K","1,20%"
"06.09.2016","285,85","285,47","285,90","285,23","32,85K","0,24%"
"05.09.2016","285,16","282,63","286,00","281,20","111,34K","1,00%"
"02.09.2016","282,35","281,53","282,67","280,30","74,98K","0,34%"
"01.09.2016","281,40","282,80","282,81","281,20","72,96K","-0,44%"
"31.08.2016","282,63","284,03","284,27","282,40","54,84K","-0,44%"
"30.08.2016","283,87","283,57","284,94","283,41","44,07K","0,15%"
"29.08.2016","283,45","285,30","287,90","283,00","99,84K","-0,41%"
"26.08.2016","284,61","283,88","284,65","282,81","47,18K","-0,03%"
"25.08.2016","284,69","286,63","287,00","284,01","65,90K","-0,68%"
"24.08.2016","286,64","286,96","287,56","286,52","38,96K","-0,09%"
"23.08.2016","286,89","286,48","287,36","286,08","36,76K","0,24%"
"22.08.2016","286,21","287,70","288,55","285,85","72,82K","-0,73%"
"19.08.2016","288,32","288,45","288,95","287,23","45,60K","-0,04%"
"18.08.2016","288,43","286,92","289,18","285,57","54,09K","0,61%"
"17.08.2016","286,68","288,84","289,30","286,40","62,69K","-0,45%"
"16.08.2016","287,98","286,90","288,40","285,88","42,58K","0,30%"
"15.08.2016","287,11","286,98","289,65","285,02","64,33K","0,15%"
"12.08.2016","286,69","287,60","289,20","286,00","54,03K","-0,30%"
"11.08.2016","287,55","289,20","289,90","286,80","57,62K","-0,60%"
"10.08.2016","289,29","285,65","290,05","285,43","58,74K","1,28%"
"09.08.2016","285,64","286,00","286,80","285,50","36,96K","-0,12%"
"08.08.2016","285,99","291,20","291,52","285,56","98,96K","-1,99%"
"05.08.2016","291,81","290,10","291,98","290,10","58,14K","1,11%"
"04.08.2016","288,60","291,25","291,80","288,10","62,03K","-0,85%"
"03.08.2016","291,07","290,43","291,45","290,15","42,70K","0,29%"
"02.08.2016","290,24","288,05","290,40","287,92","55,23K","0,75%"
"01.08.2016","288,09","285,81","288,79","285,75","75,81K","0,82%"
"29.07.2016","285,74","287,90","288,35","285,55","58,23K","-0,65%"
"28.07.2016","287,62","283,65","287,99","283,28","71,82K","1,49%"
"27.07.2016","283,40","283,61","284,15","282,75","35,08K","-0,12%"
"26.07.2016","283,73","282,72","284,60","282,20","44,09K","0,21%"
"25.07.2016","283,13","284,31","284,70","282,55","40,28K","-0,53%"
"22.07.2016","284,65","283,10","286,20","282,61","72,26K","0,56%"
"21.07.2016","283,06","284,05","284,18","282,00","69,92K","-0,93%"
"20.07.2016","285,71","287,44","287,70","285,31","64,33K","-0,38%"
"19.07.2016","286,79","286,01","288,29","285,90","46,60K","0,22%"
"18.07.2016","286,17","286,98","287,64","285,13","69,19K","-0,18%"
"15.07.2016","286,70","285,60","287,20","284,35","66,17K","-0,18%"
"14.07.2016","287,21","288,95","289,90","286,74","60,61K","-0,58%"
"13.07.2016","288,90","290,50","290,60","286,00","100,29K","-1,09%"
"12.07.2016","292,09","292,60","293,10","291,17","47,67K","-0,31%"
"11.07.2016","293,00","291,50","295,15","286,89","164,30K","0,62%"
"08.07.2016","291,19","293,68","293,86","290,08","95,67K","-0,93%"
"07.07.2016","293,91","295,49","296,00","293,34","54,83K","0,01%"
"06.07.2016","293,88","289,38","295,50","288,00","109,66K","1,88%"
"05.07.2016","288,45","290,00","290,50","286,60","68,10K","-0,27%"
"04.07.2016","289,24","285,80","291,60","285,56","153,99K","1,18%"
"01.07.2016","285,87","282,00","286,48","281,54","109,72K","1,47%"
"30.06.2016","281,72","282,19","283,62","281,10","69,69K","-0,39%"
"29.06.2016","282,81","280,80","283,16","280,55","77,47K","0,49%"
"28.06.2016","281,43","283,99","284,30","281,36","82,59K","-0,40%"
"27.06.2016","282,57","281,60","283,35","278,66","124,46K","0,70%"
"24.06.2016","280,60","267,79","283,97","266,80","286,07K","4,44%"
"23.06.2016","268,66","268,65","269,26","267,50","66,55K","0,18%"
"22.06.2016","268,17","269,50","270,11","267,26","85,67K","-1,23%"
"21.06.2016","271,50","271,24","273,20","271,06","58,72K","-0,19%"
"20.06.2016","272,02","273,17","274,65","271,14","100,82K","-0,07%"
"17.06.2016","272,21","276,62","278,80","270,39","139,04K","-1,84%"
"16.06.2016","277,31","271,60","278,00","271,05","133,46K","1,70%"
"15.06.2016","272,68","272,10","273,49","271,80","69,70K","0,49%"
"14.06.2016","271,34","272,50","273,00","270,80","62,46K","-0,10%"
"13.06.2016","271,62","270,10","272,32","269,70","78,43K","2,46%"
"08.06.2016","265,09","262,30","265,11","261,57","60,73K","0,81%"
"07.06.2016","262,97","262,75","264,48","262,20","45,38K","0,26%"
"06.06.2016","262,30","257,00","262,88","257,00","123,41K","1,94%"
"03.06.2016","257,30","257,90","257,92","256,60","54,27K","-0,14%"
"02.06.2016","257,65","258,53","258,67","256,07","62,62K","-0,19%"
"01.06.2016","258,13","256,96","258,84","256,35","61,08K","0,44%"
"31.05.2016","256,99","256,22","257,78","255,43","57,20K","0,74%"
"30.05.2016","255,09","257,70","258,29","254,10","89,60K","-1,11%"
"27.05.2016","257,95","259,50","260,10","256,10","99,81K","-0,65%"
"26.05.2016","259,63","258,28","260,45","257,07","71,32K","0,54%"
"25.05.2016","258,24","262,00","262,07","258,08","89,59K","-1,48%"
"24.05.2016","262,12","263,35","263,80","262,06","62,43K","-0,61%"
"23.05.2016","263,72","264,45","265,48","263,03","68,33K","-0,19%"
"20.05.2016","264,23","264,00","264,65","262,30","78,15K","0,06%"
"19.05.2016","264,07","268,40","268,65","263,75","113,95K","-1,36%"
"18.05.2016","267,70","267,55","269,00","266,60","74,90K","0,07%"
"17.05.2016","267,52","269,28","270,49","267,10","81,63K","-0,63%"
"16.05.2016","269,21","267,75","269,80","265,88","100,11K","0,72%"
"13.05.2016","267,29","265,31","268,42","265,01","91,68K","0,38%"
"12.05.2016","266,29","267,52","267,80","265,80","64,29K","-0,15%"
"11.05.2016","266,70","265,53","267,19","263,60","66,84K","0,27%"
"10.05.2016","265,98","266,80","267,39","264,70","73,71K","-0,72%"
"09.05.2016","267,90","268,00","270,70","267,51","131,47K","-0,06%"
"06.05.2016","268,07","268,20","269,20","265,76","76,03K","0,13%"
"05.05.2016","267,72","267,69","269,90","266,77","69,49K","-0,17%"
"04.05.2016","268,18","269,79","270,96","267,51","77,11K","-0,81%"
"03.05.2016","270,37","268,99","270,80","268,53","70,75K","1,63%"
"29.04.2016","266,04","262,01","266,95","261,10","112,36K","1,64%"
"28.04.2016","261,75","260,79","262,10","259,00","92,20K","0,45%"
"27.04.2016","260,58","257,50","260,80","256,02","62,54K","0,92%"
"26.04.2016","258,21","258,39","259,45","257,80","43,41K","-0,10%"
"25.04.2016","258,47","260,40","260,70","256,73","68,85K","-0,68%"
"22.04.2016","260,25","262,99","264,96","259,50","94,68K","-0,91%"
"21.04.2016","262,65","259,96","263,00","259,60","87,19K","1,08%"
"20.04.2016","259,85","259,35","261,76","258,50","73,76K","0,17%"
"19.04.2016","259,41","258,00","259,60","256,11","73,96K","0,68%"
"18.04.2016","257,67","256,69","258,20","255,93","50,98K","0,32%"
"15.04.2016","256,86","258,15","258,70","255,93","72,19K","-0,23%"
"14.04.2016","257,44","258,82","260,44","256,70","67,73K","-0,91%"
"13.04.2016","259,81","262,29","262,30","259,63","61,29K","-0,60%"
"12.04.2016","261,39","259,77","261,64","259,71","59,64K","0,25%"
"11.04.2016","260,75","257,28","260,84","256,90","67,12K","1,41%"
"08.04.2016","257,13","256,70","258,68","256,65","76,33K","0,60%"
"07.04.2016","255,60","255,00","256,40","254,62","61,03K","-0,08%"
"06.04.2016","255,80","256,35","257,26","255,55","48,22K","0,22%"
"05.04.2016","255,25","254,54","255,75","254,00","42,81K","-0,68%"
"01.04.2016","256,99","256,87","257,01","255,80","57,24K","0,35%"
"31.03.2016","256,10","257,90","257,90","255,07","68,62K","-0,94%"
"30.03.2016","258,53","255,23","259,36","255,03","80,91K","1,51%"
"29.03.2016","254,69","255,35","256,00","254,60","46,78K","-0,20%"
"28.03.2016","255,20","255,70","256,19","253,60","40,56K","-0,24%"
